Time;Power total;X_momentinis;Y_momentinis;Darbo viet. temp.;Spintos temp.;Suklio temp.;Spindelio.H.Skaitliukas,Time;Power total;X_momentinis;Y_momentinis;Darbo viet. temp.;Spintos temp.;Suklio temp.;Spindelio.H.Skaitliukas,Time;Power total;X_momentinis;Y_momentinis;Darbo viet. temp.;Spintos temp.;Suklio temp.;Spindelio.H.Skaitliukas,Time;Power total;X_momentinis;Y_momentinis;Darbo viet. temp.;Spintos temp.;Suklio temp.;Spindelio.H.Skaitliukas,Time;Power total;X_momentinis;Y_momentinis;Darbo viet. temp.;Spintos temp.;Suklio temp.;Spindelio.H.Skaitliukas,Time;Power total;X_momentinis;Y_momentinis;Darbo viet. temp.;Spintos temp.;Suklio temp.;Spindelio.H.Skaitliukas,Time;Power total;X_momentinis;Y_momentinis;Darbo viet. temp.;Spintos temp.;Suklio temp.;Spindelio.H.Skaitliukas,Time;Power total;X_momentinis;Y_momentinis;Darbo viet. temp.;Spintos temp.;Suklio temp.;Spindelio.H.Skaitliukas,Time;Power total;X_momentinis;Y_momentinis;Darbo viet. temp.;Spintos temp.;Suklio temp.;Spindelio.H.Skaitliukas,Time;Power total;X_momentinis;Y_momentinis;Darbo viet. temp.;Spintos temp.;Suklio temp.;Spindelio.H.Skaitliukas,Time;Power total;X_momentinis;Y_momentinis;Darbo viet. temp.;Spintos temp.;Suklio temp.;Spindelio.H.Skaitliukas,Time;Power total;X_momentinis;Y_momentinis;Darbo viet. temp.;Spintos temp.;Suklio temp.;Spindelio.H.Skaitliukas
2019.01.10 10:27:07;;;;24.5;26.28;23.55;,,,,,,,,,,,
2019.01.10 10:27:07;;;;;;;0,,,,,,,,,,,
2019.01.10 10:27:08;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:27:08;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:08;;;;24.38;26.28;23.52;,,,,,,,,,,,
2019.01.10 10:27:08;;;;;;;0,,,,,,,,,,,
2019.01.10 10:27:09;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:27:09;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:09;;;;24.47;26.28;23.55;,,,,,,,,,,,
2019.01.10 10:27:10;0.74;;;;;;,,,,,,,,,,,
2019.01.10 10:27:10;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:10;;;;24.47;26.31;23.59;,,,,,,,,,,,
2019.01.10 10:27:10;;;;;;;0,,,,,,,,,,,
2019.01.10 10:27:11;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:27:11;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:11;;;;24.53;26.28;23.55;,,,,,,,,,,,
2019.01.10 10:27:12;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:27:12;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:12;;;;24.47;26.28;23.59;,,,,,,,,,,,
2019.01.10 10:27:12;;;;;;;0,,,,,,,,,,,
2019.01.10 10:27:13;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:27:13;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:13;;;;24.44;26.28;23.62;,,,,,,,,,,,
2019.01.10 10:27:14;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:27:14;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:14;;;;24.53;26.24;23.59;,,,,,,,,,,,
2019.01.10 10:27:14;;;;;;;0,,,,,,,,,,,
2019.01.10 10:27:15;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:27:15;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:15;;;;24.41;26.28;23.62;,,,,,,,,,,,
2019.01.10 10:27:16;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:27:16;;0.02;0.05;;;;,,,,,,,,,,,
2019.01.10 10:27:16;;;;24.5;26.28;23.62;,,,,,,,,,,,
2019.01.10 10:27:16;;;;;;;0,,,,,,,,,,,
2019.01.10 10:27:17;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:27:17;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:17;;;;24.41;26.28;23.62;,,,,,,,,,,,
2019.01.10 10:27:17;;;;;;;0,,,,,,,,,,,
2019.01.10 10:27:18;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:27:18;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:18;;;;24.38;26.28;23.52;,,,,,,,,,,,
2019.01.10 10:27:19;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:27:19;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:19;;;;24.44;26.24;23.55;,,,,,,,,,,,
2019.01.10 10:27:19;;;;;;;0,,,,,,,,,,,
2019.01.10 10:27:20;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:27:20;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:20;;;;24.41;26.24;23.59;,,,,,,,,,,,
2019.01.10 10:27:21;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:27:21;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:21;;;;24.41;26.24;23.52;,,,,,,,,,,,
2019.01.10 10:27:21;;;;;;;0,,,,,,,,,,,
2019.01.10 10:27:22;0.77;;;;;;,,,,,,,,,,,
2019.01.10 10:27:22;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:22;;;;24.47;26.24;23.59;,,,,,,,,,,,
2019.01.10 10:27:23;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:27:23;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:23;;;;24.41;26.28;23.59;,,,,,,,,,,,
2019.01.10 10:27:23;;;;;;;0,,,,,,,,,,,
2019.01.10 10:27:24;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:27:24;;0.02;0.05;;;;,,,,,,,,,,,
2019.01.10 10:27:24;;;;24.38;26.24;23.55;,,,,,,,,,,,
2019.01.10 10:27:24;;;;;;;0,,,,,,,,,,,
2019.01.10 10:27:25;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:27:25;;0.02;0.05;;;;,,,,,,,,,,,
2019.01.10 10:27:25;;;;24.38;26.28;23.59;,,,,,,,,,,,
2019.01.10 10:27:26;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:27:26;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:26;;;;24.34;26.28;23.59;,,,,,,,,,,,
2019.01.10 10:27:26;;;;;;;0,,,,,,,,,,,
2019.01.10 10:27:27;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:27:27;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:27;;;;24.34;26.28;23.62;,,,,,,,,,,,
2019.01.10 10:27:28;0.74;;;;;;,,,,,,,,,,,
2019.01.10 10:27:28;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:28;;;;24.31;26.28;23.62;,,,,,,,,,,,
2019.01.10 10:27:28;;;;;;;0,,,,,,,,,,,
2019.01.10 10:27:29;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:27:29;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:29;;;;24.31;26.24;23.59;,,,,,,,,,,,
2019.01.10 10:27:30;0.74;;;;;;,,,,,,,,,,,
2019.01.10 10:27:30;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:30;;;;24.28;26.28;23.62;,,,,,,,,,,,
2019.01.10 10:27:30;;;;;;;0,,,,,,,,,,,
2019.01.10 10:27:31;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:27:31;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:31;;;;24.28;26.28;23.62;,,,,,,,,,,,
2019.01.10 10:27:32;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:27:32;;0.01;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:32;;;;24.25;26.28;23.59;,,,,,,,,,,,
2019.01.10 10:27:32;;;;;;;0,,,,,,,,,,,
2019.01.10 10:27:33;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:27:33;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:33;;;;24.28;26.28;23.59;,,,,,,,,,,,
2019.01.10 10:27:34;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:27:34;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:34;;;;24.28;26.28;23.62;,,,,,,,,,,,
2019.01.10 10:27:34;;;;;;;0,,,,,,,,,,,
2019.01.10 10:27:35;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:27:35;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:35;;;;24.22;26.28;23.55;,,,,,,,,,,,
2019.01.10 10:27:35;;;;;;;0,,,,,,,,,,,
2019.01.10 10:27:36;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:27:36;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:36;;;;24.22;26.31;23.55;,,,,,,,,,,,
2019.01.10 10:27:37;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:27:37;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:37;;;;24.15;26.28;23.62;,,,,,,,,,,,
2019.01.10 10:27:37;;;;;;;0,,,,,,,,,,,
2019.01.10 10:27:38;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:27:38;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:38;;;;24.15;26.28;23.52;,,,,,,,,,,,
2019.01.10 10:27:39;0.77;;;;;;,,,,,,,,,,,
2019.01.10 10:27:39;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:39;;;;24.22;26.28;23.59;,,,,,,,,,,,
2019.01.10 10:27:39;;;;;;;0,,,,,,,,,,,
2019.01.10 10:27:40;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:27:40;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:40;;;;24.19;26.28;23.55;,,,,,,,,,,,
2019.01.10 10:27:41;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:27:41;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:41;;;;24.22;26.28;23.62;,,,,,,,,,,,
2019.01.10 10:27:41;;;;;;;0,,,,,,,,,,,
2019.01.10 10:27:42;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:27:42;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:42;;;;24.22;26.28;23.62;,,,,,,,,,,,
2019.01.10 10:27:42;;;;;;;0,,,,,,,,,,,
2019.01.10 10:27:43;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:27:43;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:43;;;;24.15;26.31;23.65;,,,,,,,,,,,
2019.01.10 10:27:44;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:27:44;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:44;;;;24.19;26.31;23.55;,,,,,,,,,,,
2019.01.10 10:27:44;;;;;;;0,,,,,,,,,,,
2019.01.10 10:27:45;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:27:45;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:45;;;;24.15;26.28;23.59;,,,,,,,,,,,
2019.01.10 10:27:46;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:27:46;;0.01;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:46;;;;24.06;26.28;23.55;,,,,,,,,,,,
2019.01.10 10:27:46;;;;;;;0,,,,,,,,,,,
2019.01.10 10:27:47;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:27:47;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:47;;;;24.15;26.28;23.62;,,,,,,,,,,,
2019.01.10 10:27:48;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:27:48;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:48;;;;24.12;26.28;23.62;,,,,,,,,,,,
2019.01.10 10:27:48;;;;;;;0,,,,,,,,,,,
2019.01.10 10:27:49;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:27:49;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:49;;;;24.15;26.28;23.59;,,,,,,,,,,,
2019.01.10 10:27:50;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:27:50;;0.01;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:50;;;;24.15;26.31;23.52;,,,,,,,,,,,
2019.01.10 10:27:50;;;;;;;0,,,,,,,,,,,
2019.01.10 10:27:51;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:27:51;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:51;;;;24.15;26.31;23.55;,,,,,,,,,,,
2019.01.10 10:27:51;;;;;;;0,,,,,,,,,,,
2019.01.10 10:27:52;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:27:52;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:52;;;;24.15;26.31;23.59;,,,,,,,,,,,
2019.01.10 10:27:53;0.74;;;;;;,,,,,,,,,,,
2019.01.10 10:27:53;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:53;;;;24.12;26.28;23.59;,,,,,,,,,,,
2019.01.10 10:27:53;;;;;;;0,,,,,,,,,,,
2019.01.10 10:27:54;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:27:54;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:54;;;;24.19;26.28;23.59;,,,,,,,,,,,
2019.01.10 10:27:55;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:27:55;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:55;;;;24.15;26.31;23.59;,,,,,,,,,,,
2019.01.10 10:27:55;;;;;;;0,,,,,,,,,,,
2019.01.10 10:27:56;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:27:56;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:56;;;;24.19;26.28;23.62;,,,,,,,,,,,
2019.01.10 10:27:57;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:27:57;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:57;;;;24.19;26.31;23.62;,,,,,,,,,,,
2019.01.10 10:27:57;;;;;;;0,,,,,,,,,,,
2019.01.10 10:27:58;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:27:58;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:58;;;;24.12;26.28;23.59;,,,,,,,,,,,
2019.01.10 10:27:59;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:27:59;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:27:59;;;;24.15;26.31;23.55;,,,,,,,,,,,
2019.01.10 10:27:59;;;;;;;0,,,,,,,,,,,
2019.01.10 10:28:00;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:28:00;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:00;;;;24.22;26.28;23.62;,,,,,,,,,,,
2019.01.10 10:28:00;;;;;;;0,,,,,,,,,,,
2019.01.10 10:28:01;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:28:01;;0.02;0.05;;;;,,,,,,,,,,,
2019.01.10 10:28:01;;;;24.15;26.34;23.59;,,,,,,,,,,,
2019.01.10 10:28:02;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:28:02;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:02;;;;24.15;26.31;23.59;,,,,,,,,,,,
2019.01.10 10:28:02;;;;;;;0,,,,,,,,,,,
2019.01.10 10:28:03;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:28:03;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:03;;;;24.09;26.28;23.55;,,,,,,,,,,,
2019.01.10 10:28:04;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:28:04;;0.01;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:04;;;;24.12;26.28;23.55;,,,,,,,,,,,
2019.01.10 10:28:04;;;;;;;0,,,,,,,,,,,
2019.01.10 10:28:05;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:28:05;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:05;;;;24.12;26.31;23.59;,,,,,,,,,,,
2019.01.10 10:28:06;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:28:06;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:06;;;;24.12;26.28;23.59;,,,,,,,,,,,
2019.01.10 10:28:06;;;;;;;0,,,,,,,,,,,
2019.01.10 10:28:07;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:28:07;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:07;;;;24.12;26.31;23.62;,,,,,,,,,,,
2019.01.10 10:28:08;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:28:08;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:08;;;;24;26.31;23.59;,,,,,,,,,,,
2019.01.10 10:28:08;;;;;;;0,,,,,,,,,,,
2019.01.10 10:28:09;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:28:09;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:09;;;;24.06;26.28;23.59;,,,,,,,,,,,
2019.01.10 10:28:09;;;;;;;0,,,,,,,,,,,
2019.01.10 10:28:10;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:28:10;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:10;;;;24.09;26.31;23.59;,,,,,,,,,,,
2019.01.10 10:28:11;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:28:11;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:11;;;;24.03;26.28;23.59;,,,,,,,,,,,
2019.01.10 10:28:11;;;;;;;0,,,,,,,,,,,
2019.01.10 10:28:12;0.74;;;;;;,,,,,,,,,,,
2019.01.10 10:28:12;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:12;;;;24.06;26.28;23.55;,,,,,,,,,,,
2019.01.10 10:28:13;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:28:13;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:13;;;;24.03;26.28;23.59;,,,,,,,,,,,
2019.01.10 10:28:13;;;;;;;0,,,,,,,,,,,
2019.01.10 10:28:14;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:28:14;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:14;;;;24.03;26.28;23.59;,,,,,,,,,,,
2019.01.10 10:28:15;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:28:15;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:15;;;;24.03;26.31;23.55;,,,,,,,,,,,
2019.01.10 10:28:15;;;;;;;0,,,,,,,,,,,
2019.01.10 10:28:16;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:28:16;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:16;;;;23.93;26.28;23.65;,,,,,,,,,,,
2019.01.10 10:28:16;;;;;;;0,,,,,,,,,,,
2019.01.10 10:28:17;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:28:17;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:17;;;;24;26.31;23.65;,,,,,,,,,,,
2019.01.10 10:28:18;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:28:18;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:18;;;;24.06;26.31;23.59;,,,,,,,,,,,
2019.01.10 10:28:18;;;;;;;0,,,,,,,,,,,
2019.01.10 10:28:19;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:28:19;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:19;;;;24.03;26.31;23.62;,,,,,,,,,,,
2019.01.10 10:28:20;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:28:20;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:20;;;;24;26.31;23.59;,,,,,,,,,,,
2019.01.10 10:28:20;;;;;;;0,,,,,,,,,,,
2019.01.10 10:28:21;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:28:21;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:21;;;;24.03;26.28;23.55;,,,,,,,,,,,
2019.01.10 10:28:22;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:28:22;;0.02;0.05;;;;,,,,,,,,,,,
2019.01.10 10:28:22;;;;24.03;26.31;23.59;,,,,,,,,,,,
2019.01.10 10:28:22;;;;;;;0,,,,,,,,,,,
2019.01.10 10:28:23;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:28:23;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:23;;;;24;26.28;23.55;,,,,,,,,,,,
2019.01.10 10:28:24;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:28:24;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:24;;;;24;26.28;23.62;,,,,,,,,,,,
2019.01.10 10:28:24;;;;;;;0,,,,,,,,,,,
2019.01.10 10:28:25;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:28:25;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:25;;;;24.03;26.31;23.55;,,,,,,,,,,,
2019.01.10 10:28:25;;;;;;;0,,,,,,,,,,,
2019.01.10 10:28:26;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:28:26;;0.01;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:26;;;;24.03;26.28;23.55;,,,,,,,,,,,
2019.01.10 10:28:27;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:28:27;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:27;;;;24;26.31;23.59;,,,,,,,,,,,
2019.01.10 10:28:27;;;;;;;0,,,,,,,,,,,
2019.01.10 10:28:28;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:28:28;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:28;;;;24.03;26.28;23.55;,,,,,,,,,,,
2019.01.10 10:28:29;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:28:29;;0.02;0.05;;;;,,,,,,,,,,,
2019.01.10 10:28:29;;;;23.96;26.28;23.62;,,,,,,,,,,,
2019.01.10 10:28:29;;;;;;;0,,,,,,,,,,,
2019.01.10 10:28:30;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:28:30;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:30;;;;24.06;26.28;23.55;,,,,,,,,,,,
2019.01.10 10:28:31;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:28:31;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:31;;;;24;26.28;23.59;,,,,,,,,,,,
2019.01.10 10:28:31;;;;;;;0,,,,,,,,,,,
2019.01.10 10:28:32;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:28:32;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:32;;;;24.06;26.28;23.59;,,,,,,,,,,,
2019.01.10 10:28:33;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:28:33;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:33;;;;24.12;26.28;23.55;,,,,,,,,,,,
2019.01.10 10:28:33;;;;;;;0,,,,,,,,,,,
2019.01.10 10:28:34;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:28:34;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:34;;;;24.03;26.24;23.62;,,,,,,,,,,,
2019.01.10 10:28:34;;;;;;;0,,,,,,,,,,,
2019.01.10 10:28:35;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:28:35;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:35;;;;24.12;26.28;23.59;,,,,,,,,,,,
2019.01.10 10:28:36;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:28:36;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:36;;;;24.15;26.28;23.55;,,,,,,,,,,,
2019.01.10 10:28:36;;;;;;;0,,,,,,,,,,,
2019.01.10 10:28:37;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:28:37;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:37;;;;24.12;26.28;23.55;,,,,,,,,,,,
2019.01.10 10:28:38;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:28:38;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:38;;;;24.09;26.28;23.65;,,,,,,,,,,,
2019.01.10 10:28:38;;;;;;;0,,,,,,,,,,,
2019.01.10 10:28:39;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:28:39;;0.01;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:39;;;;24.03;26.28;23.59;,,,,,,,,,,,
2019.01.10 10:28:40;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:28:40;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:40;;;;24.15;26.28;23.62;,,,,,,,,,,,
2019.01.10 10:28:40;;;;;;;0,,,,,,,,,,,
2019.01.10 10:28:41;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:28:41;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:41;;;;24.06;26.31;23.59;,,,,,,,,,,,
2019.01.10 10:28:42;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:28:42;;0.01;0.05;;;;,,,,,,,,,,,
2019.01.10 10:28:42;;;;24.09;26.28;23.55;,,,,,,,,,,,
2019.01.10 10:28:42;;;;;;;0,,,,,,,,,,,
2019.01.10 10:28:43;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:28:43;;0.02;0.05;;;;,,,,,,,,,,,
2019.01.10 10:28:43;;;;24.09;26.31;23.65;,,,,,,,,,,,
2019.01.10 10:28:43;;;;;;;0,,,,,,,,,,,
2019.01.10 10:28:44;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:28:44;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:44;;;;24.06;26.28;23.59;,,,,,,,,,,,
2019.01.10 10:28:45;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:28:45;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:45;;;;24;26.31;23.65;,,,,,,,,,,,
2019.01.10 10:28:45;;;;;;;0,,,,,,,,,,,
2019.01.10 10:28:46;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:28:46;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:46;;;;24.06;26.31;23.62;,,,,,,,,,,,
2019.01.10 10:28:47;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:28:47;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:47;;;;24.06;26.31;23.62;,,,,,,,,,,,
2019.01.10 10:28:47;;;;;;;0,,,,,,,,,,,
2019.01.10 10:28:48;0.75;;;;;;,,,,,,,,,,,
2019.01.10 10:28:48;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:48;;;;24.03;26.28;23.59;,,,,,,,,,,,
2019.01.10 10:28:49;0.76;;;;;;,,,,,,,,,,,
2019.01.10 10:28:49;;0.02;0.06;;;;,,,,,,,,,,,
2019.01.10 10:28:49;;;;24.06;26.31;23.59;,,,,,,,,,,,
2019.01.10 10:28:49;;;;;;;0,,,,,,,,,,,
